,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
976,977,He always DID have to make a big production out of everything.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
977,978,"Peace out, bitches!",1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
978,979,We quit giving style points for keelhauling!,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
979,980,Now that's what I call a glass half full guy.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
980,981,He calls this dive the Captain Hook.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
981,982,He always had a flair for the dramatic.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
982,983,Swan Song,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
983,984,Usually it's a cannonball.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
984,985,I still say it's easier to just steal the gold.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
985,986,"Haul him back aboard, this is a teachable moment.",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
986,987,And I always thought he'd end with a cannon ball,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
987,988,"""Let's see how he goes in the Synchronised Keel-Haul event"".",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
988,989,That'll be a hard plank to follow.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
989,990,It was a mutual parting of ways.,1.2678571428571428,0.059712903109576373,56.0,41.0,15.0,0.0
990,991,That explains the gold.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
991,992,"Six for technique, four for difficulty, and a perfect ten for his execution.",1.2678571428571428,0.08253716765510495,56.0,46.0,5.0,5.0
992,993,I'm not going to miss him.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
993,994,"When he tried to organize nude hot yoga classes, that was the last straw.",1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
994,995,That swan dive is his swan song.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
995,996,"Aye. He was a thief, but he sure had style.",1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
996,997,Too bad he still can't get the gold.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
997,998,I rest my case.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
998,999,"And,for his final dive....",1.2678571428571428,0.08253716765510495,56.0,46.0,5.0,5.0
999,1000,Captain Trump banishes the press from the ship of state.,1.2678571428571428,0.08253716765510495,56.0,46.0,5.0,5.0
1000,1001,"He isn't as good as the guy yesterday,",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1001,1002,We're just not reaching that guy,1.2678571428571428,0.06492288846873888,56.0,42.0,13.0,1.0
1002,1003,"A rough approach, but an excellent execution.",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1003,1004,I said walk the plank and die not dive.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1004,1005,"8 - 7"" , ""7 - 8"" , ""9 - 9",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1005,1006,At least someone's execution was flawless.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1006,1007,I'll give him a 10 for execution.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1007,1008,Wait lads! Don't grade him till he hits the water.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1008,1009,Everything was always a competition with him.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1009,1010,Guy meets with the Russian ambassador and all of a sudden he thinks he's hot shit,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1010,1011,"Shiver me springboards, it was suppose to be a reverse gainer with a twist ye scurvy dog!",1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1011,1012,A well executed double entendre,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1012,1013,"Aarrgh, I wanted to yell cannonball!",1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1013,1014,Form follows function.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1014,1015,And don't come back without a prosthesis.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1015,1016,Lift and tuck.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1016,1017,"Well, there goes another cabinet member.",1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1017,1018,Very nice. I'm sure the sharks will be impressed.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1018,1019,He was a show off even until the end.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1019,1020,I asked for a CANNONBALL!,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1020,1021,I wondered why his last wish was a Speedo.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1021,1022,He be still going for the gold !,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1022,1023,They call it assisted suicide.,1.2678571428571428,0.06492288846873888,56.0,42.0,13.0,1.0
1023,1024,"I always say, if you gotta go out, go out in style!",1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1024,1025,"The New Yorker would like this one, if I could only think of a caption.",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1025,1026,A welcome change from cannonballs.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1026,1027,Matinee on the Bounty,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1027,1028,"Good form, but what about the execution?",1.2678571428571428,0.08253716765510495,56.0,46.0,5.0,5.0
1028,1029,Careful! That plank doesn't meet OSHA regulations!,1.2678571428571428,0.08638133301748446,56.0,47.0,3.0,6.0
1029,1030,"As Roger happily flew to his death, Blackbeard thought of a cool nickname for his flag.",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1030,1031,Now that's what I call grace under pressure.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1031,1032,If he can swim like he dives then we're out of a job.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1032,1033,That's Flynn for you.. going out with style!,1.2678571428571428,0.06492288846873888,56.0,42.0,13.0,1.0
1033,1034,You must admit I have a way of getting the best out of me men.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1034,1035,"He's got a lot of talent, but he's uncoachable.",1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1035,1036,How was I to know he's an olympic champion?,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1036,1037,"You know, that guy never understood our business model.",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1037,1038,He was always slow to grasp the gravity of a situation.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1038,1039,Captain Louganis can be a bit of a showoff.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1039,1040,"Remember... legs straight, toes pointed!",1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1040,1041,"Nice, but he can't swim.",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1041,1042,He needs a 10 to stay alive!,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1042,1043,I should have known this would happen when he danced the plank.,1.2678571428571428,0.06492288846873888,56.0,42.0,13.0,1.0
1043,1044,I'd give him a piece of 8.6 for that one.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1044,1045,Arr. The classics never go out of style.,1.2678571428571428,0.06492288846873888,56.0,42.0,13.0,1.0
1045,1046,Arrggh. We shoulda hung him from the yardarm.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1046,1047,I'd give it a deep 6,1.2678571428571428,0.06492288846873888,56.0,42.0,13.0,1.0
1047,1048,He'll never do better.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1048,1049,I told him to go for the gold.,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1049,1050,That's Petey's Swan Song.,1.2678571428571428,0.08253716765510495,56.0,46.0,5.0,5.0
1050,1051,Now that's what I call a positive spin.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1051,1052,Swansong swandive,1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1052,1053,Arghh...another millennial.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1053,1054,I get the feeling he's done this before.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1054,1055,Perhaps he was the true treasure we've been seeking all along.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1055,1056,"It's a graceful start, but let's see how well he sticks the landing.",1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1056,1057,I'd say an 8. Maybe 8.5.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1057,1058,Avast! Fish that scallywag out of the water. I want to see that again.,1.2678571428571428,0.06492288846873888,56.0,42.0,13.0,1.0
1058,1059,That pretty much says it all...,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1059,1060,"Form's not great, but impressive degree of difficulty.",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1060,1061,Typical Dutchman.,1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1061,1062,Might as well make a splash.,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1062,1063,"Maybe it's me, but he's not taking this very seriously.",1.2678571428571428,0.06974476393590386,56.0,43.0,11.0,2.0
1063,1064,Nobody walks the plank like Louganis!,1.2678571428571428,0.07425417662209717,56.0,44.0,9.0,3.0
1064,1065,"I don't see how this ""waterboarding""will give us any answers!",1.2678571428571428,0.07850498961961752,56.0,45.0,7.0,4.0
1065,1066,Every four years a prisoner tries out for the Olympics.,1.2653061224489797,0.08131315025770011,49.0,39.0,7.0,3.0
1066,1067,Mock the plank will ye?!,1.263157894736842,0.07725845935738522,57.0,46.0,7.0,4.0
1067,1068,Arrrgh... That be explainin' why he was always keepin' his body shaved.,1.263157894736842,0.07309106050835933,57.0,45.0,9.0,3.0
1068,1069,He's off to Mar-a-Lago,1.263157894736842,0.08121228945373259,57.0,47.0,5.0,5.0
1069,1070,"Well, it is his swan song.",1.263157894736842,0.07725845935738522,57.0,46.0,7.0,4.0
1070,1071,Next time lets not include a severence package.,1.263157894736842,0.07309106050835933,57.0,45.0,9.0,3.0
1071,1072,I guess it would be more of a punishment if we didn't anchor so close to the brothel next time.,1.263157894736842,0.07309106050835933,57.0,45.0,9.0,3.0
1072,1073,"Lousy pirate, but excellent form.",1.263157894736842,0.07725845935738522,57.0,46.0,7.0,4.0
1073,1074,Are we being flipped off?,1.2586206896551724,0.07605019845184599,58.0,47.0,7.0,4.0
1074,1075,Aargh! Walking the plank ain't what it used to be.,1.2586206896551724,0.07196299053686693,58.0,46.0,9.0,3.0
1075,1076,"Notice the elevation, I'm really impressed with that bamboo laminated board.",1.2586206896551724,0.07605019845184599,58.0,47.0,7.0,4.0
1076,1077,Nobody likes a smartass.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1077,1078,I don't think we're getting through to him.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1078,1079,You'll never hear the name 'Louganis' again.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1079,1080,I take it all back... Throw him the buoy.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1080,1081,"And by the way, Jones, there's a shark down there getting bored with his mannequin.",1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1081,1082,"So far, he is flawless.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1082,1083,What a Swan Song.,1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1083,1084,We'll have the last laugh when he sees the reef.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1084,1085,"10 for style, 0 for brains.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1085,1086,That's the last time we recruit from the circus!,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1086,1087,It's his cannonball that really knocks 'em dead.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1087,1088,"8.5, 9, 9.1 matey",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1088,1089,I hate perfection!,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1089,1090,So this is why we use the blindfold.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1090,1091,So that was why he wanted to install the plank,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1091,1092,9.5,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1092,1093,He'd do anything to get out of swabbing the deck.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1093,1094,"Well, he was always one to go a bit overboard, wasn't he...",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1094,1095,Rare image of the Brits leaving the EU.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1095,1096,It's no fun to kill 'em when they show off like that.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1096,1097,Now you see why I needed to set him free...,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1097,1098,"So that's what they mean by "" last swan dive""",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1098,1099,"When he comes back on board, check for steroids.",1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1099,1100,"On second thought, I don't think the punishment fits the crime.",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1100,1101,"Arrr, next time we throw him from the 30-meter platform and see how he fare!",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1101,1102,And the gold goes to...us.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1102,1103,"Well, you were right about the liquor ration.",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1103,1104,Enjoy your spring break!,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1104,1105,He just qualified for the Blackbeard Invitational.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1105,1106,"9.5... 9.6 maybe, but we'll see how he fares in the swimsuit competition.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1106,1107,It's not over 'til it's over.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1107,1108,He doesnt seem to be taking this seriously,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1108,1109,I told you he ate my parrot.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1109,1110,"Swan SONG, Mr. Bates. Swan SONG!",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1110,1111,Nothing in his life became him like the leaving it.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1111,1112,Talk about hang time!,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1112,1113,I give that a 10/10,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1113,1114,I upgraded to a springboard.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1114,1115,He mentioned something about a half gainer with a full twist...,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1115,1116,Why aren't we using this guy?,1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1116,1117,"When they go low, we go high...",1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1117,1118,Nice to deal with a real professional for a change.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1118,1119,"I'm sorry, the difficulty just isn't there.",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1119,1120,Now I remember why we don't do this so close to land.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1120,1121,And they say quitters never win.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1121,1122,"Yeah, he's auditioning for that Penzance thing.",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1122,1123,He wants to make planking cool again.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1123,1124,"In fairness, I did tell him to go overboard",1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1124,1125,He always went for the gold.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1125,1126,I knew he'd do this! That's why I parked in 3 feet of water !,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1126,1127,it all used to be so much simpler,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1127,1128,He’s takin’ the GOLD.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1128,1129,Now that's what I call a death defying leap.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1129,1130,That is the difference between a board and a plank.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1130,1131,"Well, he's certainly got chutzpah.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1131,1132,I told you we shouldn't have let him watch 'Peter Pan'.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1132,1133,Walk the Plank is supposed to be fun for US.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1133,1134,Synchronized is next up.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1134,1135,Somehow I think he'll land on his feet.,1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1135,1136,"Finally, a plank salesman that understands our business",1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1136,1137,I think he misunderstands the concept.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1137,1138,"Tuck, you bastard! Tuck!",1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1138,1139,I bet he's been doping.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1139,1140,He wanted a swan dive to be his swan song.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1140,1141,"Okay, my mistake. You're not a piker.",1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1141,1142,A show off right to the end.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1142,1143,Should we have saved him for Tokyo 2020?,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1143,1144,"Well, it is his swan song.",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1144,1145,"The Olympic drug testing team,have no need to find out about this ,got it ?",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1145,1146,I'll never understand soccer.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1146,1147,Me hates optimism,1.2545454545454546,0.0869156556133291,55.0,47.0,2.0,6.0
1147,1148,"In a few seconds, Roger won't feel so jolly.",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1148,1149,"Finally gets his ""TEN"" when he's being Deep-Sixed!",1.2545454545454546,0.08295137441473863,55.0,46.0,4.0,5.0
1149,1150,I suppose this wasn't the right punishment for him.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1150,1151,"No, even if you stick the entry, there is NO next round.",1.2545454545454546,0.059278386873217015,55.0,41.0,14.0,0.0
1151,1152,"Given the circumstances, I'd of preferred a cannon ball.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1152,1153,So that's where he got the gold.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1153,1154,Must be an Olympic year.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1154,1155,He could never control himself in front of an audience.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1155,1156,Consider this your swan song,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1156,1157,"Damn it, he never takes me seriously.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1157,1158,I told him he would be judged.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1158,1159,But can he do a cannonball?,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1159,1160,Five doubloons says he won't stick the landing,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1160,1161,Ahoy there Matey. No one likes a smart ass!,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1161,1162,Clueless to the end.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1162,1163,"Well, there goes our best chance at the Olympics this year",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1163,1164,We need to find a tougher punishment.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1164,1165,I'm glad the mutiny hasn't dampened his spirits.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1165,1166,"A 10 for execution, eh?",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1166,1167,His first dive was better.,1.2545454545454546,0.08295137441473863,55.0,46.0,4.0,5.0
1167,1168,So much for Jolly Roger.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1168,1169,He's taking it well.,1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1169,1170,Killjoy!,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1170,1171,"Well, I guess we know who stole the lime juice.",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1171,1172,"He was ordered to walk the plank, but Blacky always has to do things his way.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1172,1173,"Christ, what an asshole!",1.2545454545454546,0.08295137441473863,55.0,46.0,4.0,5.0
1173,1174,We may want to rethink this walk the plank thing.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1174,1175,"Well, he always said he wanted to steal gold.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1175,1176,Next time tie his hands and blindfold him!,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1176,1177,Mark my words: he will make a splash upon entry.,1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1177,1178,I get the feeling he'll be back,1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1178,1179,Good technical merit. The real degree of difficulty is determined by the sharks.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1179,1180,That's an 8.7 or I'll eat my parrot.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1180,1181,Now that's a swan dive!,1.2545454545454546,0.08295137441473863,55.0,46.0,4.0,5.0
1181,1182,"There we go, one less loose cannon.",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1182,1183,The Barbary judge is unimpressed!,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1183,1184,"Sure, that's a difficult dive to try, but what's he got to lose.",1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1184,1185,A perfect score of 10. I need one of you to go after him to let him know he won.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1185,1186,"You have to admit, for a traitorous, dog-faced, son-of-a-scallywog, his Swan Dive is impecable.",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1186,1187,Not exactly the fear inducing effect I was hoping for.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1187,1188,You’re NOT supposed to ENJOY this!,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1188,1189,That's the last we'll see of Captain Swan.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1189,1190,Oh my! A fabulously executed execution.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1190,1191,"It's about the journey, not the destination.",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1191,1192,Don't you understand the meaning of walk?,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1192,1193,I knew we shouldn't have stolen the Flying Dutchman's ship.,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1193,1194,"Now that's how you go for the gold, mateys!",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1194,1195,He gets a perfect 10 for execution.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1195,1196,"Dammit, Swanne, we said to WALK the plank.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1196,1197,That's exactly the kind of s_ _ _ that got him convicted.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1197,1198,I hate him...,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1198,1199,Next cruise we'll add a wave pool and a swim-up bar.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1199,1200,"I said shove-off, show-off!",1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1200,1201,"Now that's what I call a great execution, me Hearties!",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1201,1202,Yarrrr be a 9.6.,1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1202,1203,"I said swan song, not swan dive!",1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
1203,1204,He said he wanted is last act to be a big splash,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1204,1205,He burned our pecan chocolate soufflés for the last time!,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1205,1206,It's only four feet deep here.,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1206,1207,Never woulda expected that outta Spicer.,1.2545454545454546,0.08295137441473863,55.0,46.0,4.0,5.0
1207,1208,"Well sure, the form is great but the degree of difficulty leaves something to be desired...",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1208,1209,"I know he was our shot at the Olympics, but Pirate code is Pirate code.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1209,1210,"Ay, he be that loser Long John Bronze.",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1210,1211,Whatever happened to a good ole fashioned cannonball?,1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1211,1212,"When did ""walk the plank"" become performance art?",1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1212,1213,"I give it a ten point zero, but I'll bet he can't do it again",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1213,1214,"Aye, lads, there be pluck.",1.2545454545454546,0.08295137441473863,55.0,46.0,4.0,5.0
1214,1215,"Aye, nice form.But i'm thinking it's a one off.",1.2545454545454546,0.0787878787878788,55.0,45.0,6.0,4.0
1215,1216,"""He always did think he was better than everyone else"".",1.2545454545454546,0.08295137441473863,55.0,46.0,4.0,5.0
1216,1217,A swan dive is his swan song? Too theatrical!,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1217,1218,The blindfold has changed everything,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1218,1219,Aye ! Looks like an 8.5,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1219,1220,I really hate that guy.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1220,1221,With a good entry this could be a 10.,1.2545454545454546,0.07439172783645241,55.0,44.0,8.0,3.0
1221,1222,Who told him about the mermaids?,1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1222,1223,"I give it a ""10"". How 'bout you?",1.2545454545454546,0.06971892495651474,55.0,43.0,10.0,2.0
1223,1224,"And don't come back, wise ass!",1.2545454545454546,0.06470956516382613,55.0,42.0,12.0,1.0
