,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
975,976,"I've heard of smoking guns, but ...",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
976,977,You know Sarah can't eat that? She's vegan.,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
977,978,I guarantee you'll like it better than my shoe.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
978,979,You go back inside and finish the cole slaw. I've got a handle on this.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
979,980,That's it. We lay off the vino.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
980,981,The profits are still a little red on the inside.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
981,982,Siri recommends Pinot Noir as a fine pairing with barbequed brief case.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
982,983,Boss insisted the Jenkins case be well done and closed by tomorrow morning.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
983,984,Tell my boss his damn report is done - well done!,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
984,985,"No, I expect the judge to compliment me on a case well done.",1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
985,986,"My boss said he was going to lite a fire under my case to get things going, so I thought I'd beat him to the punch.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
986,987,"So, I must have left the steaks at the office.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
987,988,Sorry. I was thinking about how to grill witnesses.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
988,989,I've just been feeling like a burnt-out case.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
989,990,It pairs beautifully with an earthy deposition.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
990,991,I'm firing myself.,1.2027027027027026,0.06375783080079425,74.0,64.0,5.0,5.0
991,992,"I know I'm only supposed to cook the books, but just to be safe...",1.2027027027027026,0.06375783080079425,74.0,64.0,5.0,5.0
992,993,I like my work well done.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
993,994,"I am trying to cook my raw, unbridled ideas into something meatier that will make people salivate with anticipation.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
994,995,"'Well, I'll be damned! I thought I left that at the titty bar.'",1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
995,996,You'be heard of the caveman diet? This is the corporate executive diet.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
996,997,"Is this what Trump meant by ""cooking the books""?",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
997,998,"Grill a brief, toast a witness. file a tort, lawyer stuff.",1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
998,999,Local sourcing makes all the difference.,1.2027027027027026,0.06375783080079425,74.0,64.0,5.0,5.0
999,1000,"So after I finish cooking the books, you can bake the changes in.",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1000,1001,If you would stop flipping your portfolio and invest long term we might be able to make some money .,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1001,1002,It's a hot case,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1002,1003,"With the price of beef what it is, I just thought... .""",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1003,1004,"Actually, it's a recipe from the Wall Street Journal's Cooking Section.",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1004,1005,I was asked to stop bringing in half-cooked ideas.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1005,1006,I couldn't afford a regular midlife crisis.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1006,1007,Does the cheese go on top or inside?,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1007,1008,"Once it's browned on both sides, it takes another hour for the data in the fiscal reports to be cooked.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1008,1009,"In case you're wondering, the barbecued brief is almost done",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1009,1010,"Eat, sleep and breathe work. That's what the new boss said.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1010,1011,"Oh great, Italian again?",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1011,1012,I think my work is done.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1012,1013,I think the brief is done.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1013,1014,It's my Friday evening version of a job well done.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1014,1015,Books just about cooked.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1015,1016,The boss wants me to cook the books,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1016,1017,are you cooking the books again?,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1017,1018,"If cooking the books is wrong, then I don't want to be right.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1018,1019,"As suspected: the boss's proposal is all sizzle, no steak.",1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1019,1020,This means that big steak is still on the kitchen counter.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1020,1021,"Have you seen my glasses, darling?",1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1021,1022,Oh yeah - THAT'S where I hid the money.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1022,1023,"I said, cook the sausages briefly in the case.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1023,1024,I told you honey it's all I know how to do.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1024,1025,"On second thought, a full-bodied Merlot might be a more appropriate choice.",1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1025,1026,This is the way they always contact me. Suddenly there's a briefcase and I have another company to audit.,1.2027027027027026,0.06375783080079425,74.0,64.0,5.0,5.0
1026,1027,I want my boss to say this project is well done.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1027,1028,Did Doug say he wanted the project done well or well done?,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1028,1029,"Honey, the label said ""Genuine Calf.""",1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1029,1030,Cooking the books just didn't go far enough.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1030,1031,A well done brief is rare.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1031,1032,"Even on the weekends, my work is never done.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1032,1033,Can you run down to Staples and pick up a decent bottle of red?,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1033,1034,"When I told Eric to bring a case, this was not what I had in mind.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1034,1035,"I burned my bridges, so I might as well finish the job.",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1035,1036,Another career goes up in smoke.,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1036,1037,That is an odd interpretation of BYOB.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1037,1038,And they said I couldn't mix business with pleasure.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1038,1039,Bye Bye Trump tapes!,1.2027027027027026,0.06375783080079425,74.0,64.0,5.0,5.0
1039,1040,Guess I've taken this paleo thing too far.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1040,1041,Plausible deniability dear. We did not cook the books.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1041,1042,Is this how you cook the books?,1.2027027027027026,0.06375783080079425,74.0,64.0,5.0,5.0
1042,1043,People used to get fired in person.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1043,1044,"Sirloin, leather. The way I cook, what's the difference!",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1044,1045,It's very rare that any work I bring home over the weekend is well done.,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1045,1046,It's still ticking.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1046,1047,At least it's boneless.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1047,1048,"It's a beefcase, get it? Beef instead of brief. Did I do the dad joke thing right? Ah, who am I kidding. I'm just a stupid cycloptic sex android you built in your garage and that's all I'll ever be.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1048,1049,It's one hundred percent pure brief,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1049,1050,Here's to a job well done ... and done well.,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1050,1051,"He told me I better start taking some work home and ""Get cooking.""",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1051,1052,I was told to cook the books.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1052,1053,My career is officially toast. Cheers?,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1053,1054,My job is a medium rarely well done.,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1054,1055,Plausible deniability if anyone asks if we cooked the books.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1055,1056,"Yes, it's the healthcare bill, but I can't show it to you till it's done.",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1056,1057,Retirement has a bitter taste.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1057,1058,It's a brief quesadilla.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1058,1059,"Another assignment, well done.",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1059,1060,"Honey, there's a better way to get rid of evidence.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1060,1061,I still don't think this makes it a business expense,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1061,1062,"The boss said ""well done"" and handed it back to me!",1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1062,1063,My boss says that I need to turn the heat up on my work.,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1063,1064,And that is how you end a career. Dinner in 5!,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1064,1065,I am afraid this one is going to be leathery also.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1065,1066,They said take the books home and cook them.,1.2027027027027026,0.06375783080079425,74.0,64.0,5.0,5.0
1066,1067,"Don't worry, it's vegan.",1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1067,1068,I heard that this is the way the President's lawyers prepare their briefs.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1068,1069,I think it calls for a Malbec.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1069,1070,Labor Day BBQ already,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1070,1071,It's a rare brief.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1071,1072,"Darling, would you mind seeing if the rump roast is on my desk?",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1072,1073,Well I'm not eating the evidence without cooking it first!,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1073,1074,I don't know about this new passion for briefsteaks...,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1074,1075,Your work seems to be getting in the way.,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1075,1076,"This may work, but I still think the NSA has this information stored differently.",1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1076,1077,Well then ...where's the beef?,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1077,1078,I liked it better when we only had to cook the books.,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1078,1079,This is stupid,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1079,1080,The buns don't hold up and they are never big enough.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1080,1081,It's Kobe brief.,1.2027027027027026,0.06375783080079425,74.0,64.0,5.0,5.0
1081,1082,Even my lawyers said this case was too hot to handle,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1082,1083,I still don't understand what's to be gained from cooking the books.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1083,1084,The recipe states that cook time will be brief.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1084,1085,Five more minutes. The quarterly reports were still pink.,1.2027027027027026,0.04705204303422785,74.0,59.0,15.0,0.0
1085,1086,This would have been easier sous vide,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1086,1087,I never asked how long the books needed to be cooked.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1087,1088,This is a lot easier than cooking the books.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1088,1089,What makes you think my lawyer has been here today?,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1089,1090,"This is a hint, isn't it?",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1090,1091,I suddenly realize why your legal briefings are always greasy,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1091,1092,"Honey, you're supposed to take the bacon out of the briefcase",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1092,1093,"Honey, I'm doing this in case you can't handle the raw truth.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1093,1094,That's how they ship the Kobe beef and I forgot the combination,1.2027027027027026,0.04705204303422785,74.0,59.0,15.0,0.0
1094,1095,It's the modernized version of the Paleo diet.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1095,1096,"Sorry, Martha, I forgot you're a vegan now.",1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1096,1097,"Look, until the annuity turns around it's this or whatever nuts and berries we can find in the park.",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1097,1098,Look at it this way...I may have gotten fired but now they can't say I never did a job well done.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1098,1099,I thought I'd try the sauce from Office Depot.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1099,1100,"Are you sure we have to do this Hillary, Loretta assured me, it's no longer an Investigation, just a Matter!",1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1100,1101,It's a secret Russian recipe.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1101,1102,Who knew it took so long to cook the books.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1102,1103,It's a recipe from the guy at work who cooks our books.,1.2027027027027026,0.060785094731168526,74.0,63.0,7.0,4.0
1103,1104,The quarterly report is inside. My boss told me to cook the books.,1.2027027027027026,0.05765929668779837,74.0,62.0,9.0,3.0
1104,1105,How do I know when to flip it?,1.2027027027027026,0.05083431912242363,74.0,60.0,13.0,1.0
1105,1106,"With enough ketchup, anything tastes great.",1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1106,1107,It's going to take more tenderizer than we own.,1.2027027027027026,0.054354036166470485,74.0,61.0,11.0,2.0
1107,1108,Can you double check the recipe? This still looks like a briefcase.,1.2,0.06278779891274812,65.0,55.0,7.0,3.0
1108,1109,"it contains 15,000 mega bites which should feed the crowd",1.2,0.05967475684537697,70.0,59.0,8.0,3.0
1109,1110,So you're saying I need to improve my work-life balance?,1.2,0.06304883249912806,70.0,60.0,6.0,4.0
1110,1111,Can you make room for my bra?,1.2,0.056098109857700425,70.0,58.0,10.0,2.0
1111,1112,It's hormone free.,1.2,0.056098109857700425,70.0,58.0,10.0,2.0
1112,1113,At least we'll still have our shoes.,1.1964285714285714,0.06941145371792486,56.0,48.0,5.0,3.0
1113,1114,"Henry, next time you cook the books, at least marinade them first.",1.196078431372549,0.0627450980392157,51.0,42.0,8.0,1.0
1114,1115,Your right Gwen. I think I have been working too hard.,1.196078431372549,0.0627450980392157,51.0,42.0,8.0,1.0
1115,1116,"If the steak tastes like leather, so be it.",1.1944444444444444,0.058136451415040535,72.0,61.0,8.0,3.0
1116,1117,Bobby's hiding his porn again.,1.1944444444444444,0.058136451415040535,72.0,61.0,8.0,3.0
1117,1118,Over easy. Case closed.,1.1944444444444444,0.05096444220900333,72.0,59.0,12.0,1.0
1118,1119,Put it on the back burner. Put it on the grill. What's the difference?,1.1944444444444444,0.05096444220900333,72.0,59.0,12.0,1.0
1119,1120,I told him his proposal has been moved to the front burner.,1.1944444444444444,0.058136451415040535,72.0,61.0,8.0,3.0
1120,1121,It's not how you balance a budget -- it's how you cook the books.,1.1944444444444444,0.05466818705978922,72.0,60.0,10.0,2.0
1121,1122,"""It's the new spam"".",1.1944444444444444,0.05096444220900333,72.0,59.0,12.0,1.0
1122,1123,"I'm cooking the books.... Do we want it Enron, Worldcom or something in the middle like Tesco?",1.1944444444444444,0.05466818705978922,72.0,60.0,10.0,2.0
1123,1124,The guys at the office say more than three minutes a side and it'll taste like shoe leather.,1.1944444444444444,0.06451604138965672,72.0,63.0,4.0,5.0
1124,1125,Who is DJT?,1.1944444444444444,0.06451604138965672,72.0,63.0,4.0,5.0
1125,1126,It has to be heated to Fahrenheit 451.,1.1944444444444444,0.05466818705978922,72.0,60.0,10.0,2.0
1126,1127,I believe we found Trumps tax returns.,1.1944444444444444,0.058136451415040535,72.0,61.0,8.0,3.0
1127,1128,Do you think the FBI will care if it's scorched?,1.1940298507462686,0.057218846267874976,67.0,56.0,9.0,2.0
1128,1129,What pairs well with urban angst?,1.1940298507462686,0.048676773716830685,67.0,54.0,13.0,0.0
1129,1130,"You just couldn't leave it at the office, could you Ted?",1.1940298507462686,0.06104326664424421,67.0,57.0,7.0,3.0
1130,1131,That explains the uncooked meat on my desk.,1.1940298507462686,0.06104326664424421,67.0,57.0,7.0,3.0
1131,1132,I am not preoccupied with my job.,1.1940298507462686,0.057218846267874976,67.0,56.0,9.0,2.0
1132,1133,"On second thought, I think I'll just drink and breathe my job.",1.1940298507462686,0.06104326664424421,67.0,57.0,7.0,3.0
1133,1134,"'Work hard, play hard.' I always manage to blur that line.",1.1940298507462686,0.05311979229866326,67.0,55.0,11.0,1.0
1134,1135,"You want it leathery on the outside, but still papery in the middle.",1.1940298507462686,0.05311979229866326,67.0,55.0,11.0,1.0
1135,1136,"It was a rough day, but I remembered to pick up the ground beef. Why do you ask?",1.1940298507462686,0.057218846267874976,67.0,56.0,9.0,2.0
1136,1137,I know he said to keep cooking the books like we did last month. But not firing up the grill in this weather would be a crime.,1.1935483870967742,0.05058468130541773,62.0,50.0,12.0,0.0
1137,1138,It's a working vacation..,1.1929824561403508,0.05837501102181514,57.0,47.0,9.0,1.0
1138,1139,I think it will take more than BBQ flavor to enhance your career.,1.1929824561403508,0.06351541803245209,57.0,48.0,7.0,2.0
1139,1140,"Sorry, I left the hamburgers at the office.",1.1929824561403508,0.05837501102181514,57.0,47.0,9.0,1.0
1140,1141,"If this won't flip it, let's go with Trump's approach and try waterboarding.",1.1929824561403508,0.06826986702694858,57.0,49.0,5.0,3.0
1141,1142,My report will be well done.,1.1929824561403508,0.06826986702694858,57.0,49.0,5.0,3.0
1142,1143,'Grilling the briefcase' sounds tastier than 'cooking the books.',1.1929824561403508,0.06351541803245209,57.0,48.0,7.0,2.0
1143,1144,Thank goodness it's not alligator. The animal rights people would be all over us.,1.1929824561403508,0.05837501102181514,57.0,47.0,9.0,1.0
1144,1145,I can't help but bring work home.,1.1929824561403508,0.05837501102181514,57.0,47.0,9.0,1.0
1145,1146,You'll see. It'll taste better grilled.,1.1929824561403508,0.05837501102181514,57.0,47.0,9.0,1.0
1146,1147,"Any one can bring work home. But, if you want it well done, you have to grill it yourself.",1.1884057971014492,0.055688216518499936,69.0,58.0,9.0,2.0
1147,1148,Here's to a job well done!,1.1884057971014492,0.055688216518499936,69.0,58.0,9.0,2.0
1148,1149,The only way I'm going to win this case is with a well-done brief.,1.1884057971014492,0.055688216518499936,69.0,58.0,9.0,2.0
1149,1150,Won't be any tougher that the steaks you grilled last week.,1.1884057971014492,0.055688216518499936,69.0,58.0,9.0,2.0
1150,1151,"Happy retirement, honey. Well done.",1.1884057971014492,0.06287839357062497,69.0,60.0,5.0,4.0
1151,1152,"I'd promised Bill they'd stay together, but the crematorium refused.",1.1884057971014492,0.05171962876419153,69.0,57.0,11.0,1.0
1152,1153,The warranty says it's indestructible,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1153,1154,"It's gluten-free though, right?",1.1884057971014492,0.06287839357062497,69.0,60.0,5.0,4.0
1154,1155,"Oh my gosh, you're right, that means I left the steaks on my IRS lawyer's desk.",1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1155,1156,This is how we cook the books,1.1884057971014492,0.06618118945386184,69.0,61.0,3.0,5.0
1156,1157,I always get burned by these hard cases.,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1157,1158,So this is where it was the whole time!,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1158,1159,Surely the books must be cooked by now?,1.1884057971014492,0.05171962876419153,69.0,57.0,11.0,1.0
1159,1160,'It's dry-aged brief',1.1884057971014492,0.055688216518499936,69.0,58.0,9.0,2.0
1160,1161,I put a lot of work into this meal,1.1884057971014492,0.055688216518499936,69.0,58.0,9.0,2.0
1161,1162,Why can't we just shred like the neighbors?,1.1884057971014492,0.05171962876419153,69.0,57.0,11.0,1.0
1162,1163,I'll show my boss a job well-done...,1.1884057971014492,0.06287839357062497,69.0,60.0,5.0,4.0
1163,1164,What the hell was I thinking?,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1164,1165,I'm not a fan of skinless franks; I prefer them in a case.,1.1884057971014492,0.06287839357062497,69.0,60.0,5.0,4.0
1165,1166,The boss said this work better be well done!,1.1884057971014492,0.05171962876419153,69.0,57.0,11.0,1.0
1166,1167,I thought we talked about taking your work home with you.,1.1884057971014492,0.05171962876419153,69.0,57.0,11.0,1.0
1167,1168,"As a senior accountant I would have thought you knew what ""cooking the books"" really meant.",1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1168,1169,It gives the steak that new leather smell.,1.1884057971014492,0.05171962876419153,69.0,57.0,11.0,1.0
1169,1170,I'm afraid my cooking the books at work is starting to come home with me.,1.1884057971014492,0.06287839357062497,69.0,60.0,5.0,4.0
1170,1171,I'm thinking the recipe may have said 'brisket.',1.1884057971014492,0.055688216518499936,69.0,58.0,9.0,2.0
1171,1172,I'm hoping this will help the board stomach our latest earnings report.,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1172,1173,Ernie was reluctant to put his work on the back burner.,1.1884057971014492,0.04742006474057418,69.0,56.0,13.0,0.0
1173,1174,"Honey, so you are saying this will put your Q4 revenue in the black?",1.1884057971014492,0.06287839357062497,69.0,60.0,5.0,4.0
1174,1175,"The way I see it, it's only highly processed beef.",1.1884057971014492,0.04742006474057418,69.0,56.0,13.0,0.0
1175,1176,...and leaving your work at the office was not an option?,1.1884057971014492,0.055688216518499936,69.0,58.0,9.0,2.0
1176,1177,Do you want your career rare or well-done?,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1177,1178,"Since law school, I've always wanted a case well done.",1.1884057971014492,0.05171962876419153,69.0,57.0,11.0,1.0
1178,1179,This is one way to become an executive chef.,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1179,1180,I don't care if beef prices are insane right now--I want a damn steak!,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1180,1181,I only buy 100% grass-fed brief.,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1181,1182,Your mother left us her recipes.,1.1884057971014492,0.05171962876419153,69.0,57.0,11.0,1.0
1182,1183,Portobello? I thought you asked for portfolio.,1.1884057971014492,0.055688216518499936,69.0,58.0,9.0,2.0
1183,1184,The Case & the Missing Burgers,1.1884057971014492,0.06287839357062497,69.0,60.0,5.0,4.0
1184,1185,"If this doesn't kill that Virus, nothing will.",1.1884057971014492,0.05171962876419153,69.0,57.0,11.0,1.0
1185,1186,Should I flip it?,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1186,1187,"Well, at least I caught it myself.",1.1884057971014492,0.05171962876419153,69.0,57.0,11.0,1.0
1187,1188,"Honey, it's always burn ""after"" reading, not before.",1.1884057971014492,0.04742006474057418,69.0,56.0,13.0,0.0
1188,1189,I hate Donald Trump.,1.1884057971014492,0.05939221260836197,69.0,59.0,7.0,3.0
1189,1190,"Well, they said my efficiency report was half baked.",1.1884057971014492,0.055688216518499936,69.0,58.0,9.0,2.0
1190,1191,'He said he wanted all parts of my job well done.',1.1875,0.06424858913372151,48.0,40.0,7.0,1.0
1191,1192,I know the boss said cook the books but this is a bit ridiculous.,1.1875,0.06424858913372151,48.0,40.0,7.0,1.0
1192,1193,"Performance review, my foot! I'll show them ""rarely done well"".",1.1857142857142855,0.05859944792614804,70.0,60.0,7.0,3.0
1193,1194,"I've got this handled, why don't you make the salad.",1.1857142857142855,0.05495285818136392,70.0,59.0,9.0,2.0
1194,1195,Here goes my lunch bag!,1.1851851851851851,0.06515087083609597,54.0,46.0,6.0,2.0
1195,1196,Remind me. Do you remove the shell when you cook the books?,1.1851851851851851,0.05954682150320807,54.0,45.0,8.0,1.0
1196,1197,This business lunch thing has gone too far.,1.1833333333333331,0.05570131537800454,60.0,50.0,9.0,1.0
1197,1198,"The say if the grilling doesn't pop the case, don't eat the contents.",1.1833333333333331,0.060560781750670575,60.0,51.0,7.0,2.0
1198,1199,I see Charlie's back from Russia.,1.1833333333333331,0.05570131537800454,60.0,50.0,9.0,1.0
1199,1200,How do you like your nauga?,1.1833333333333331,0.060560781750670575,60.0,51.0,7.0,2.0
1200,1201,Blue Apron offers brief recipes but this is too literal for my taste.,1.1833333333333331,0.05570131537800454,60.0,50.0,9.0,1.0
1201,1202,I'm just hopeless at this. Honey maybe you should make dinner?,1.1833333333333331,0.060560781750670575,60.0,51.0,7.0,2.0
1202,1203,What am I supposed to do with this spatula?,1.1833333333333331,0.060560781750670575,60.0,51.0,7.0,2.0
1203,1204,Nothing like the smell of smoked shares,1.1833333333333331,0.060560781750670575,60.0,51.0,7.0,2.0
1204,1205,Don't grill too long--the mortgage papers should be slightly bloody.,1.181818181818182,0.05675404305280447,66.0,56.0,8.0,2.0
1205,1206,"Well....technically it is from a cow, so ......why not?",1.181818181818182,0.05248638810814778,66.0,55.0,10.0,1.0
1206,1207,I want my briefcase to display the stigmata of our suburban existence.,1.181818181818182,0.06072249887018855,66.0,57.0,6.0,3.0
1207,1208,'My boss insisted that this project be well-done.',1.181818181818182,0.05675404305280447,66.0,56.0,8.0,2.0
1208,1209,My only option was to cook the books,1.181818181818182,0.05675404305280447,66.0,56.0,8.0,2.0
1209,1210,"Hmm, I thought I smelled an attorney.",1.181818181818182,0.05675404305280447,66.0,56.0,8.0,2.0
1210,1211,No no. I said brief taste!,1.181818181818182,0.05675404305280447,66.0,56.0,8.0,2.0
1211,1212,But how do you know when the books are fully cooked?,1.181818181818182,0.05675404305280447,66.0,56.0,8.0,2.0
1212,1213,"After all, you are on vacation.",1.181818181818182,0.06072249887018855,66.0,57.0,6.0,3.0
1213,1214,It'll be done briefly.,1.181818181818182,0.06072249887018855,66.0,57.0,6.0,3.0
1214,1215,"sure it's cruel, but who uses these things anymore anyway?",1.181818181818182,0.05675404305280447,66.0,56.0,8.0,2.0
