rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1392,5,19,97,121,1.2396694214876034,0.04698161147287437,551,This must be a sea wall that Trump has built to keep us out!
1392,5,19,97,121,1.2396694214876034,0.04698161147287437,551,"We were just on our way to Canada, Mr. Trump"
1392,5,19,97,121,1.2396694214876034,0.04698161147287437,551,"Dramamine, anyone?"
1392,4,21,96,121,1.2396694214876034,0.04549209568437318,551,"okay everyone, brace for 4 year impact!"
1392,6,17,98,121,1.2396694214876034,0.0484253328684489,551,"Hang on tight, this one's bigly."
1446,4,21,97,122,1.2377049180327868,0.045160417509692276,551,"Let us pass, Mr. Trump. We're refugees from America."
1446,3,23,96,122,1.2377049180327868,0.04363462286723502,551,I recognize those small hands and comb over anywhere.
1446,7,15,100,122,1.2377049180327868,0.04945616544275742,551,The hands really are quite small.
1446,4,21,97,122,1.2377049180327868,0.045160417509692276,551,"Watch out, ladies, he's got lots of hands."
1446,7,15,100,122,1.2377049180327868,0.04945616544275742,551,"Look at those hands, they really are small!"
1451,9,11,103,123,1.2357723577235773,0.05173428457597066,551,It's trying to make America wet again.
1451,6,17,100,123,1.2357723577235773,0.04771368919516814,551,"It's what I've been saying all year long....""Yikes! this can't be happening!'"
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,These happen every 16 years or so.
1453,7,14,99,120,1.2333333333333334,0.049836333439760135,551,So this is the new immigration policy I've been hearing about.
1453,10,8,102,120,1.2333333333333334,0.05388718027458707,551,"""...Give me your tired, your poor, your huddled masses yearning to breathe free...The wretched refuse of your teeming shore...Send these, the homeless, tempest-tost to me, I lift my lamp beside the golden door."" NOT!"
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,Quick! Denounce Hillary!
1453,7,14,99,120,1.2333333333333334,0.049836333439760135,551,It's a Trumphoon!!!
1453,7,14,99,120,1.2333333333333334,0.049836333439760135,551,"As for you poor and tired huddled masses, ""Fagettaboutit!"""
1453,8,12,100,120,1.2333333333333334,0.05122222323491941,551,"I guess we were too tired, too poor, and too homeless!"
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,Who called me Ishmael?
1453,5,18,97,120,1.2333333333333334,0.04694196508350526,551,I'm more concerned with the tiny hands.
1453,5,18,97,120,1.2333333333333334,0.04694196508350526,551,"You are right Jane, Trump World is a scary ride!"
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,"The sea was angry that day, my friends."
1453,9,10,101,120,1.2333333333333334,0.05257159095497189,551,"Despite the terrific rain of half-truths and tremendous flood of reckless lies, the scientists bravely clung to their facts."
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,"Is it just me, or does that sea monster have really small hands?"
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,As if the wall weren't enough...
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,Don't think this Trump-nami will blow over anytime soon.
1453,3,22,95,120,1.2333333333333334,0.0438569953494662,551,"Don't worry, it's just a big weave."
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,Don't worry. He doesn't have a mandate.
1453,8,12,100,120,1.2333333333333334,0.05122222323491941,551,Uh oh. Who brought the sacrificial virgins?
1453,8,12,100,120,1.2333333333333334,0.05122222323491941,551,Let's bail.
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,You think this was the wall he had in mind?
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,That's not a big wave. It's a combover.
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,This is our final stop. Now shake hands with your greatest fear.
1453,5,18,97,120,1.2333333333333334,0.04694196508350526,551,I'm more worried about the rogue pompadour.
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,Looks like a bad wave day!
1453,7,14,99,120,1.2333333333333334,0.049836333439760135,551,Quick! Let's huddle our masses.
1453,3,22,95,120,1.2333333333333334,0.0438569953494662,551,Let's hope it blows over without too much damage.
1453,7,14,99,120,1.2333333333333334,0.049836333439760135,551,The Perverted Storm
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,Trying to escape Trump is going to be harder than I thought.
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,The hair is the least of it.
1453,8,12,100,120,1.2333333333333334,0.05122222323491941,551,In terms of storms this one looks like a loser. Sad.
1453,5,18,97,120,1.2333333333333334,0.04694196508350526,551,A dam might have been more useful than that wall.
1453,9,10,101,120,1.2333333333333334,0.05257159095497189,551,"Wow, yes, exactly like an old man trying to send back soup in a deli."
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,"Well, 'the huddled masses' are about to be 'tempest tossed'!"
1453,2,24,94,120,1.2333333333333334,0.04223008428447825,551,It looks like we're going to have a bad hair day
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,That's the second scariest comb-over I've ever seen.
1453,3,22,95,120,1.2333333333333334,0.0438569953494662,551,Get ready for the ride of your life.
1453,7,14,99,120,1.2333333333333334,0.049836333439760135,551,This is our wave of the future!
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,"Relax, my shrink says post-election comb over hallucinations are normal."
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,Just remember that it's only a hoax create by China
1453,3,22,95,120,1.2333333333333334,0.0438569953494662,551,Extreme vetting!
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,"Sorry, Trumpie, sanctuary city."
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,Clearly its form over substance
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,"Don't worry, it's the wave of the future."
1453,5,18,97,120,1.2333333333333334,0.04694196508350526,551,"Quick! Say the magic words: ""Radical Islamic Terrorism."""
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,"You keep comparing it to Hitler, but I don't think it looks anything like Hitler."
1453,8,12,100,120,1.2333333333333334,0.05122222323491941,551,"Mary, look how small his hands are!"
1453,7,14,99,120,1.2333333333333334,0.049836333439760135,551,It's not an effect of global warming - but it'll probably be another cause.
1453,7,14,99,120,1.2333333333333334,0.049836333439760135,551,Inaugural poster considered for new immigration policy.
1453,5,18,97,120,1.2333333333333334,0.04694196508350526,551,Warning Ladies...guard your pussies!
1453,5,18,97,120,1.2333333333333334,0.04694196508350526,551,I've never seen an orange and yellow wave before.
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,"Not your normal wave, it's what we call a comb-over."
1453,5,18,97,120,1.2333333333333334,0.04694196508350526,551,No thanks Mr. Trump. We're headin' for Cuba.
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,"Uh, I think we may headed in the wrong direction."
1453,6,16,98,120,1.2333333333333334,0.04841078504124872,551,Let's make America bait again!
1453,3,22,95,120,1.2333333333333334,0.0438569953494662,551,The mouth that roared
1453,4,20,96,120,1.2333333333333334,0.0454256762579498,551,"Well, if this doesn't Trump all!"
1509,3,22,96,121,1.2314049586776858,0.043535759309308836,551,The wave is terrific! But we're still voting for Hillary.
1509,2,24,95,121,1.2314049586776858,0.0419239942253373,551,"But we are tired, poor and huddled!"
1509,4,20,97,121,1.2314049586776858,0.04508994772086154,551,Waves of fear are everywhere in these tides of change.
1512,6,16,100,122,1.2295081967213115,0.047690014903129664,551,Making sea-level rise great again.
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,Make America Great Again. Go Home.
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,"As our tour nears its end, I would like to thank you again for joining us on today's Ellis Island ""Immigrant Experience"" adventure."
1513,7,13,98,118,1.228813559322034,0.050221899247328054,551,"She's confused. No tired, no poor, no huddled masses are allowed."
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,I thought he said he would only build a wall.
1513,4,19,95,118,1.228813559322034,0.04569075955897573,551,"You know, he will make us pay for this!"
1513,4,19,95,118,1.228813559322034,0.04569075955897573,551,Back off! Supermodels onboard!
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,But we're not illegal; we're only coming from Williamsburg!
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,"Don't worry, it won't rock the boat until next month."
1513,9,9,100,118,1.228813559322034,0.053027995128018895,551,"Beware the brazen giant with tiny hands, who extinguished the torch of the mighty woman!"
1513,7,13,98,118,1.228813559322034,0.050221899247328054,551,This wave is going to grab us by the prow and do whatever it wants!
1513,7,13,98,118,1.228813559322034,0.050221899247328054,551,Maybe we should give it a chance..
1513,7,13,98,118,1.228813559322034,0.050221899247328054,551,Uh oh. I thought 'huge wave of disaster' was just a metaphor.
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,Looks like we have to pay the toll.
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,Anyone else feel like things have been stranger since the election?
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,Let's don't go to Jersey.
1513,7,13,98,118,1.228813559322034,0.050221899247328054,551,"No, there aren't any tired or poor aboard, just a huddled mass of hedge fund managers."
1513,2,23,93,118,1.228813559322034,0.0424018443677596,551,"No, it's totally fine. He just likes to wave."
1513,1,25,92,118,1.228813559322034,0.04065774039642998,551,"Quick, there's no time to lose: SELFIE positions!"
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,Don't be scared. He's just pretending to be something he's not.
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,I can't even part my own hair. What makes you think I can part this sea?
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,"Relax, ladies. I have enough small hands to grab all of you."
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,"This must be the ""life is but a dream"" part."
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,Don't let my comb-over and small hands bother you. I love immigrants.
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,President-Elect Trump's welcome wave towards immigrants.
1513,7,13,98,118,1.228813559322034,0.050221899247328054,551,"Who said ""Give me liberty or give me death?"""
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,"Well, at least the wave is great again."
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,"Let it wash over us, it'll be tremendous."
1513,4,19,95,118,1.228813559322034,0.04569075955897573,551,Nature imitates politics.
1513,8,11,99,118,1.228813559322034,0.05164400948467288,551,"With that hair, and those tiny hands, it was the second scariest thing to happen in New York."
1513,8,11,99,118,1.228813559322034,0.05164400948467288,551,Tsunami Trump swamps the American dream
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,Donald Trump has definitely made it harder to get into the country!
1513,8,11,99,118,1.228813559322034,0.05164400948467288,551,"Red rover, red rover, let no one comb over"
1513,4,19,95,118,1.228813559322034,0.04569075955897573,551,"No, we're the Brooklyn Rowing Club."
1513,4,19,95,118,1.228813559322034,0.04569075955897573,551,"And to your right, you'll see the land of the free, home of the wave."
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,"But we're tired, poor and a huddled mass yearning to be free."
1513,7,13,98,118,1.228813559322034,0.050221899247328054,551,I told you not to trust the polls!
1513,3,21,94,118,1.228813559322034,0.044076988978739455,551,"I'm not really getting that ""Give me your tired, your poor, your huddled masses"" vibe."
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,"Quick, set the GPS for Havana!"
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,It's blowing hard today .
1513,8,11,99,118,1.228813559322034,0.05164400948467288,551,"From every ocean wide, let freedom sink!"
1513,8,11,99,118,1.228813559322034,0.05164400948467288,551,"We should wait and see, give this wave a chance."
1513,7,13,98,118,1.228813559322034,0.050221899247328054,551,"Yes, 'grab them by the dinghy' is a good immigration slogan for you."
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,Do you think that this is a welcoming or a groping?
1513,4,19,95,118,1.228813559322034,0.04569075955897573,551,"No worries, only attacks immigrants!"
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,"Everyone! Cheer wildly and show no fear, he's desperate for our approval."
1513,3,21,94,118,1.228813559322034,0.044076988978739455,551,Courage! We will over comb if we just keep rowing.
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,Oh swell no.
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,Did anyone even bother to read the reviews before booking this trip?
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,"Merrily, merrily, merrily, merrily, life is but a...what?!"
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,What have we got to lose?
1513,4,19,95,118,1.228813559322034,0.04569075955897573,551,Let's keep rowing to Canada
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,Oh NO! ... it's the Trump sea wall!
1513,4,19,95,118,1.228813559322034,0.04569075955897573,551,Looks like one of those 4-year storm cycles!
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,"Quick, fasten your wallets!"
1513,4,19,95,118,1.228813559322034,0.04569075955897573,551,Just hold your breathe; it'll be gone in about four years.
1513,4,19,95,118,1.228813559322034,0.04569075955897573,551,Hang on for greatness.
1513,2,23,93,118,1.228813559322034,0.0424018443677596,551,I guess some combovers are worse than others.
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,"It just wants to tweet, hide your phones, folks!"
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,Uh oh! We're going to get drenched....bigly!
1513,7,13,98,118,1.228813559322034,0.050221899247328054,551,Is that a wig?
1513,6,15,97,118,1.228813559322034,0.048758328646135496,551,"Oh, but look at those adorable tiny hands!"
1513,1,25,92,118,1.228813559322034,0.04065774039642998,551,"Just stay calm, we've been in business since 1776"
1513,5,17,96,118,1.228813559322034,0.04724944508372923,551,"Not to worry, the experts say that there's an 89% chance that it won't hit us."
1576,8,11,100,119,1.226890756302521,0.051244273968638177,551,LEFT FULL RUDDER !
1576,7,13,99,119,1.226890756302521,0.049835185976131326,551,You were right; it was 'amber waves of pain.'
1576,2,23,94,119,1.226890756302521,0.04208796139977964,551,"No, he only tweets at low tide."
1576,3,21,95,119,1.226890756302521,0.04374730103773937,551,He never said what would be great
1576,4,19,96,119,1.226890756302521,0.04534596124666279,551,"I'd say he was a nightmare, if we weren't all in the same boat."
1576,7,13,99,119,1.226890756302521,0.049835185976131326,551,So tell me again why they didn't do something about climate change when they had the chance?
1576,5,17,97,119,1.226890756302521,0.04689014880207883,551,...and this we received from China.
1576,7,13,99,119,1.226890756302521,0.049835185976131326,551,Even Lady Liberty flirted with me.
1576,4,19,96,119,1.226890756302521,0.04534596124666279,551,"Alex Baldwin, ladies and gentlemen."
1576,6,15,98,119,1.226890756302521,0.048385079394151514,551,I vote to ride the wave...
1576,5,17,97,119,1.226890756302521,0.04689014880207883,551,"Don't give me your tired, your poor!"
1576,5,17,97,119,1.226890756302521,0.04689014880207883,551,"Women and children grab the life jacket! Everybody else, prepare to make America great again!"
1588,5,17,98,120,1.225,0.046536182122071425,551,"Now this wave takes credit for putting the ""sue"" in tsunami."
1588,6,15,99,120,1.225,0.04801741630812266,551,Don't worry. It can't grab us with those tiny hands.
1588,7,13,100,120,1.225,0.04945430508374905,551,"Go on, pull it! It's real!"
1588,7,13,100,120,1.225,0.04945430508374905,551,It's just hair.
1592,3,20,94,117,1.2222222222222223,0.04395545918145444,551,Not so much a cruel sea as ironic.
1592,7,12,98,117,1.2222222222222223,0.050214850962274515,551,Forget the Trump wave—it's the tiny hands that should worry you.
1592,6,14,97,117,1.2222222222222223,0.04872544551705718,551,Haircules is upon us!
1592,3,20,94,117,1.2222222222222223,0.04395545918145444,551,"Wave to Ms Liberty, Darling. It may be your last chance"
1592,3,20,94,117,1.2222222222222223,0.04395545918145444,551,"No, Dramamine won't help."
1592,6,14,97,117,1.2222222222222223,0.04872544551705718,551,He certainly is making America wet again.
1592,3,20,94,117,1.2222222222222223,0.04395545918145444,551,"Don't worry, we'll get by. He's not gonna mess up that hair."
1592,9,8,100,117,1.2222222222222223,0.05306840575916059,551,But we're from Slovenia!
1592,6,14,97,117,1.2222222222222223,0.04872544551705718,551,And this is where our economy tour ends.
1592,5,16,96,117,1.2222222222222223,0.04718905407515576,551,"I know he's draining the swamp, but isn't this going too far?"
1592,4,18,95,117,1.2222222222222223,0.04560092771183762,551,It must be the wave that swept Trump to the White House.
1592,8,10,99,117,1.2222222222222223,0.05166133441454232,551,Wave goodby!
1592,4,18,95,117,1.2222222222222223,0.04560092771183762,551,It's a wall and waterboarding combo.
1592,5,16,96,117,1.2222222222222223,0.04718905407515576,551,Help! It's a trumped up wave!
1592,7,12,98,117,1.2222222222222223,0.050214850962274515,551,"Oh no, another Chris Christie shenanigan!"
1592,5,16,96,117,1.2222222222222223,0.04718905407515576,551,What very nicely formed and astonishingly above average size hands you have!
1592,3,20,94,117,1.2222222222222223,0.04395545918145444,551,"It's not just the sea that is angry these days, my friends."
1592,6,14,97,117,1.2222222222222223,0.04872544551705718,551,I think it's more afraid of us than we are of him
1592,6,14,97,117,1.2222222222222223,0.04872544551705718,551,Look how small those hands are.
1592,3,20,94,117,1.2222222222222223,0.04395545918145444,551,Orange Crush
1592,3,20,94,117,1.2222222222222223,0.04395545918145444,551,He's asking us if we are bad hombres.
1592,4,18,95,117,1.2222222222222223,0.04560092771183762,551,We should've waited after the impeachment.
1592,4,18,95,117,1.2222222222222223,0.04560092771183762,551,We should've taken the Circle Line.
1592,8,10,99,117,1.2222222222222223,0.05166133441454232,551,Pat Robertson still blames this one on gays somehow.
1592,4,18,95,117,1.2222222222222223,0.04560092771183762,551,The 2016 election results as foretold by a famous Chinese artist.
1592,3,20,94,117,1.2222222222222223,0.04395545918145444,551,Looks like we're in for some Extreme Wetting!
1592,4,18,95,117,1.2222222222222223,0.04560092771183762,551,Don't worry: it's just a splash over.
1592,7,12,98,117,1.2222222222222223,0.050214850962274515,551,"Sorry, no inauguration performers here, either."
1592,8,10,99,117,1.2222222222222223,0.05166133441454232,551,Where you folks from?
1592,4,18,95,117,1.2222222222222223,0.04560092771183762,551,Wow! The Trump Water Tower!
1592,5,16,96,117,1.2222222222222223,0.04718905407515576,551,Maybe Canada wasn't the best idea
1592,5,16,96,117,1.2222222222222223,0.04718905407515576,551,Thank goodness this is just a cartoon!
1592,4,18,95,117,1.2222222222222223,0.04560092771183762,551,Rogue waves .... another phenomenon brought about by extreme climate change.
1592,9,8,100,117,1.2222222222222223,0.05306840575916059,551,Don't worry--comb-over waves always fizzle out.
1592,6,14,97,117,1.2222222222222223,0.04872544551705718,551,"- On the bright side, it cannot possibly be as bad as it looks."
1592,4,18,95,117,1.2222222222222223,0.04560092771183762,551,Hold on tight. Here comes an unprecedented YUGE wave!
1592,5,16,96,117,1.2222222222222223,0.04718905407515576,551,I think my fear of tsunamis and my fear of politics are starting to merge.
1592,5,16,96,117,1.2222222222222223,0.04718905407515576,551,No worries ! It's just a new administration coming in.
1592,8,10,99,117,1.2222222222222223,0.05166133441454232,551,How is this making America great again?
1592,6,14,97,117,1.2222222222222223,0.04872544551705718,551,He's everywhere.
1592,4,18,95,117,1.2222222222222223,0.04560092771183762,551,Wow-look at all those little finger waves!
1592,7,12,98,117,1.2222222222222223,0.050214850962274515,551,Watch out for the Trumpnami!
1592,5,16,96,117,1.2222222222222223,0.04718905407515576,551,Must be a tsunami from the earthquake in D. C.
1592,5,16,96,117,1.2222222222222223,0.04718905407515576,551,His face looks more orange on television.
1592,5,16,96,117,1.2222222222222223,0.04718905407515576,551,What do we have to lose?
1592,7,12,98,117,1.2222222222222223,0.050214850962274515,551,"Here on your right is New York's largest nocturnal swamp creature. Notice the large mouth which is used to make up for its tiny hands. If you listen closely, you can hear it calling us all losers."
1592,6,14,97,117,1.2222222222222223,0.04872544551705718,551,He must have drained the swamp.
1639,7,12,99,118,1.2203389830508475,0.04982308730921858,551,""" "" no caption necessary"
1639,4,18,96,118,1.2203389830508475,0.04525203171228205,551,"Give me your tired, your poor, your huddled masses caught in a never-ending nightmare..."
1639,3,20,95,118,1.2203389830508475,0.043622033680757795,551,I think I paid too much to get into this country.
1639,5,16,97,118,1.2203389830508475,0.04682532355183029,551,I take back my vote for change.
1639,4,18,96,118,1.2203389830508475,0.04525203171228205,551,Don't worry. Tsunamis can't happen in America.
1639,5,16,97,118,1.2203389830508475,0.04682532355183029,551,Looks like an unfolding tragedy!
1639,5,16,97,118,1.2203389830508475,0.04682532355183029,551,My goodness! He's having a huge bad hair day.
1646,7,12,100,119,1.218487394957983,0.049437317959208596,551,"Oh, that's just Trump draining the swamp"
1647,5,15,95,115,1.2173913043478262,0.04748858098023914,551,He really is all sound and fury!
1647,7,11,97,115,1.2173913043478262,0.05059916922351761,551,It's a sue-nami!
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,"Send me your tempest tossed, and I'll waterboard em good...."
1647,4,17,94,115,1.2173913043478262,0.045854225783672445,551,Now THIS would make a great musical!
1647,5,15,95,115,1.2173913043478262,0.04748858098023914,551,That is the HUGE bad hair wave they were warning us about!
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,"Keep your hands, feet and combs inside the boat at all times."
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,"Don't give me your tired, your poor, your muddled asses...."
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,Huddle up. This too shall pass.
1647,4,17,94,115,1.2173913043478262,0.045854225783672445,551,"Huddled masses, hard on starboard."
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,up close his hands are small
1647,5,15,95,115,1.2173913043478262,0.04748858098023914,551,O come on! What a big bag of wind
1647,7,11,97,115,1.2173913043478262,0.05059916922351761,551,The hands are small but the wave is huge.
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,Believe me! It's going to be juge!
1647,4,17,94,115,1.2173913043478262,0.045854225783672445,551,"This must be his East Coast version of ""Build a Wall""."
1647,1,23,91,115,1.2173913043478262,0.040557910675105675,551,"Don't Worry, no one respects boaters more than I do."
1647,5,15,95,115,1.2173913043478262,0.04748858098023914,551,"Look at those hands,it must be him."
1647,4,17,94,115,1.2173913043478262,0.045854225783672445,551,is there any way this is metaphorical?
1647,9,7,99,115,1.2173913043478262,0.05352930532618195,551,"Of course, you're right. We'll wake up tomorrow morning and Hillary will be the next President."
1647,1,23,91,115,1.2173913043478262,0.040557910675105675,551,And up ahead is the rarely seen wave-over.
1647,4,17,94,115,1.2173913043478262,0.045854225783672445,551,It too scary here. Let's row back to Syria.
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,And we thought Super Storm Sandy was a disaster!
1647,7,11,97,115,1.2173913043478262,0.05059916922351761,551,Small hands. Ha ha!
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,"sorry Mr. trump, but were not immigrants. just tourists."
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,Anyone have a couple of rubles? He built a sea wall and we have to pay for it.
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,That is definitely not an amber wave of grain.
1647,7,11,97,115,1.2173913043478262,0.05059916922351761,551,A full-blown tweetstorm. Wow!
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,Liberty or death?
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,This is way cooler than a big wall.
1647,7,11,97,115,1.2173913043478262,0.05059916922351761,551,"I admit it looks bad, Vern, but just give it a chance."
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,"Well, I mean it probably won't end up doing all the things it says it will."
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,Prepare yourself for the Entitle Wave
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,And I use to think Medusa was scary!
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,I already miss 2016.
1647,8,9,98,115,1.2173913043478262,0.052084846427794054,551,That'll make your masses huddle!
1647,4,17,94,115,1.2173913043478262,0.045854225783672445,551,I'm getting mixed messages.
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,Xenonami
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,Look out! It’s a Trumpnami!
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,Stay calm. It's part of the extreme vetting process.
1647,7,11,97,115,1.2173913043478262,0.05059916922351761,551,Quick! Get the sump pump for the Trump Dump!
1647,5,15,95,115,1.2173913043478262,0.04748858098023914,551,This is not normal.
1647,5,15,95,115,1.2173913043478262,0.04748858098023914,551,Is that a toupee?
1647,6,13,96,115,1.2173913043478262,0.049068529882333456,551,And this is a sight to see! It's the new presidential wave.
1647,5,15,95,115,1.2173913043478262,0.04748858098023914,551,Hang on. Another small-handed blowhard.
1647,4,17,94,115,1.2173913043478262,0.045854225783672445,551,"Unless one of you is named Moses, you're about to get soaked"
1647,5,15,95,115,1.2173913043478262,0.04748858098023914,551,"We are going to go low when he goes high, so get in battle positions now!"
1647,4,17,94,115,1.2173913043478262,0.045854225783672445,551,"Are we huddled masses yearning to breath free? Yes, but some, I assume, are good people."
1647,4,17,94,115,1.2173913043478262,0.045854225783672445,551,Yet another depiction of the impending Trump apocalypse.
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,"Give me your tired, your poor, your huddled masses--but just the perfect 10's--yearning to be groped."
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,"Oh no, it's the rogue wave!"
1647,8,9,98,115,1.2173913043478262,0.052084846427794054,551,"First it was the wall on the border with Mexico ,now this..."
1647,8,9,98,115,1.2173913043478262,0.052084846427794054,551,Small hands!!!
1647,5,15,95,115,1.2173913043478262,0.04748858098023914,551,"It's going to be O. K. ! Look, Lady Liberty is holding up a giant can of hair spray!"
1647,4,17,94,115,1.2173913043478262,0.045854225783672445,551,Stupid GPS!
1647,5,15,95,115,1.2173913043478262,0.04748858098023914,551,Don't worry. He's just testing a new anti-immigrant plan.
1647,3,19,93,115,1.2173913043478262,0.044159423919739836,551,"Just a very bad dream, folks, which, trust me, you will wake up from in four years, I promise."
1702,5,15,96,116,1.2155172413793103,0.047114703382027195,551,Isn't it a bit early in the season for a Trumphoon?
1702,7,11,98,116,1.2155172413793103,0.05019606906660046,551,Let us Liberals go!
1702,2,21,93,116,1.2155172413793103,0.042071607555840156,551,Relax. A squall like this can't last.
1702,5,15,96,116,1.2155172413793103,0.047114703382027195,551,SUE-nami!
1702,7,11,98,116,1.2155172413793103,0.05019606906660046,551,Tsunami? No. in New York we consider it a yuge monster wave.
1702,6,13,97,116,1.2155172413793103,0.048679773132767,551,"Wall if by land, wall if by sea.."
1702,6,13,97,116,1.2155172413793103,0.048679773132767,551,"Tidal wave, sure, but whoever heard of a tidal combover?"
1702,3,19,94,116,1.2155172413793103,0.04381717927724109,551,Wow! Even the Wall was created in his image.
1702,5,15,96,116,1.2155172413793103,0.047114703382027195,551,"A rising tide lifts all boats, right?"
1702,5,15,96,116,1.2155172413793103,0.047114703382027195,551,That's A Bigly Wave!
1702,4,17,95,116,1.2155172413793103,0.045495826592063866,551,Oh no! Not a beachcomb-over!
1702,4,17,95,116,1.2155172413793103,0.045495826592063866,551,"""It's called 'The Suenami'""."
1702,5,15,96,116,1.2155172413793103,0.047114703382027195,551,"Don't worry, it's just trompe l'œil."
1702,5,15,96,116,1.2155172413793103,0.047114703382027195,551,"Wave goodbye, ye huddled masses."
1702,2,21,93,116,1.2155172413793103,0.042071607555840156,551,"He calls it ""vetting."""
1702,4,17,95,116,1.2155172413793103,0.045495826592063866,551,"Dame Liberty was aglow with promise, but The Trump was angry that day..."
1702,5,15,96,116,1.2155172413793103,0.047114703382027195,551,The tide has really turned to Trump.
1702,4,17,95,116,1.2155172413793103,0.045495826592063866,551,"""Huddled mass"" is bad enough, but you're also tired and poor. so GET LOST!"
1702,6,13,97,116,1.2155172413793103,0.048679773132767,551,"Such little hands, but oh so many."
1702,6,13,97,116,1.2155172413793103,0.048679773132767,551,Anyone know how to throw this thing in reverse?
1702,6,13,97,116,1.2155172413793103,0.048679773132767,551,I have a recurring nightmare ....
1702,3,19,94,116,1.2155172413793103,0.04381717927724109,551,Don't worry: You'll be waking up any minute now.
1702,2,21,93,116,1.2155172413793103,0.042071607555840156,551,Poseidon is looking very presidential today.
