rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1405,0,9,41,50,1.18,0.054883922035138685,569,Just jumping into the discussion.
1405,1,7,42,50,1.18,0.061875450936307745,569,"Drew, this behavior is not what companies mean by being ""disruptive."""
1405,2,5,43,50,1.18,0.06815348823929464,569,"I said ""Jump!"" and he said..."
1405,0,9,41,50,1.18,0.054883922035138685,569,"That is not what I meant by, ""Jump in anywhere."""
1405,0,9,41,50,1.18,0.054883922035138685,569,The last CEO didn't make much of a splash.
1405,0,9,41,50,1.18,0.054883922035138685,569,Harry always jumps into these meetings with both feet!
1405,2,5,43,50,1.18,0.06815348823929464,569,Mystery solved... It was just gas.
1405,1,7,42,50,1.18,0.061875450936307745,569,James Comey's ejector button has been pushed.
1405,2,5,43,50,1.18,0.06815348823929464,569,I thought I'd drop in.
1405,2,5,43,50,1.18,0.06815348823929464,569,"The new guy from the secretarial pool, I guess."
1405,0,9,41,50,1.18,0.054883922035138685,569,Making an impact is our number one priority.
1405,1,7,42,50,1.18,0.061875450936307745,569,Is this your way of saying that Robert's Rules of Order has been suspended?
1405,1,7,42,50,1.18,0.061875450936307745,569,"Join me in welcoming our newest Board member, Mr. C. Ball."
1405,2,5,43,50,1.18,0.06815348823929464,569,Incoming! Fresh blood!
1405,0,9,41,50,1.18,0.054883922035138685,569,He certainly knows how to make a splash.
1405,1,7,42,50,1.18,0.061875450936307745,569,Jack seems to be up for the plan.
1405,1,7,42,50,1.18,0.061875450936307745,569,Someone's looking to make a big splash on his first day at work.
1405,1,7,42,50,1.18,0.061875450936307745,569,Please welcome our first college intern.
1405,0,9,41,50,1.18,0.054883922035138685,569,Simpson remembered his lifeguard's advice: make a big splash if you want to earn a seat at the table.
1405,1,7,42,50,1.18,0.061875450936307745,569,Someone put espresso in the coffee maker again.
1405,3,3,44,50,1.18,0.07390009803644321,569,He aims high but falls flat
1405,2,5,43,50,1.18,0.06815348823929464,569,"Now that I have your attention, I forgot what I was going to say."
1405,2,5,43,50,1.18,0.06815348823929464,569,Remind Simon's secretary never to let him watch Mary Poppins before a board meeting again.
1405,1,7,42,50,1.18,0.061875450936307745,569,Don't you get tired of his drama-king entrances?
1405,1,7,42,50,1.18,0.061875450936307745,569,He's always trying to make a splash.
1405,2,5,43,50,1.18,0.06815348823929464,569,"Next time, no beans in the chili! None!"
1405,2,5,43,50,1.18,0.06815348823929464,569,Jumping Jehoshaphat! Who moved my chair!
1405,0,9,41,50,1.18,0.054883922035138685,569,Mind if I jump in?
1405,2,5,43,50,1.18,0.06815348823929464,569,Who left to door open!
1405,1,7,42,50,1.18,0.061875450936307745,569,"I'm not sure I'll ever get used to the ""just in time "" delivery of our newest board members"
1405,2,5,43,50,1.18,0.06815348823929464,569,Here i come to save the day! Though possibly not the table
1405,0,9,41,50,1.18,0.054883922035138685,569,I always lose at musical chairs!!!
1405,2,5,43,50,1.18,0.06815348823929464,569,"Sorry, McGyver, Flubber is not a new invention."
1405,1,7,42,50,1.18,0.061875450936307745,569,He's been floating from position to position for years
1405,2,5,43,50,1.18,0.06815348823929464,569,He always jumps to conclusions!
1405,1,7,42,50,1.18,0.061875450936307745,569,Thorndyke realizes the Executive Ball Pit was removed while he was on vacation.
1405,2,5,43,50,1.18,0.06815348823929464,569,"He's always last in the office pool, but man what an entry!"
1405,1,7,42,50,1.18,0.061875450936307745,569,The new Chairman's grandson is an advocate of marijuana.
1405,0,9,41,50,1.18,0.054883922035138685,569,I wouldn't get too excited until Legal approves it.
1405,2,5,43,50,1.18,0.06815348823929464,569,Trump tweeted what?
1405,0,9,41,50,1.18,0.054883922035138685,569,"When the boss said ""Jump!"" I asked ""How high?"""
1405,1,7,42,50,1.18,0.061875450936307745,569,"Under the new healthcare plan, you will be required to perform various challenges tweeted by the President to cover your premiums"
1405,1,7,42,50,1.18,0.061875450936307745,569,"I'm not sure this is what they meant when they told us to ""disrupt"" the industry"
1405,2,5,43,50,1.18,0.06815348823929464,569,"When the boss throws someone out of a meeting, he really throws him."
1405,2,5,43,50,1.18,0.06815348823929464,569,"As the opioids wore off, Jeremy realized too late he wasn't at the Olympics"
1405,2,5,43,50,1.18,0.06815348823929464,569,Stu chose to eject rather than find out what they did to his screenplay.
1405,3,3,44,50,1.18,0.07390009803644321,569,Who invited Sean Spicer?
1405,2,5,43,50,1.18,0.06815348823929464,569,"Jones, your hologram projector has a glitch again."
1405,1,7,42,50,1.18,0.061875450936307745,569,Alright gentlemen let's look at this from another point of view.
1405,1,7,42,50,1.18,0.061875450936307745,569,Mind if I crash your meeting?
1405,1,7,42,50,1.18,0.061875450936307745,569,That kind of behavior may be acceptable in the secretarial pool...
1405,2,5,43,50,1.18,0.06815348823929464,569,I told you we shouldn't tell Phil about the office pool
1405,2,5,43,50,1.18,0.06815348823929464,569,"Look, I'm disrupting!"
1405,1,7,42,50,1.18,0.061875450936307745,569,You're next Higgins!
1405,2,5,43,50,1.18,0.06815348823929464,569,"""just what we need - Another consultant ""."
1405,3,3,44,50,1.18,0.07390009803644321,569,We've got to stop hiring summer interns.
1405,1,7,42,50,1.18,0.061875450936307745,569,Who made the coffee today?
1405,0,9,41,50,1.18,0.054883922035138685,569,Our new Australian associate has arrived.
1405,1,7,42,50,1.18,0.061875450936307745,569,Next time I am upgrading from economy seating.
1405,2,5,43,50,1.18,0.06815348823929464,569,"Here's Orville, flying by the seat of his pants again."
1405,1,7,42,50,1.18,0.061875450936307745,569,If I could just jump in here.
1405,3,3,44,50,1.18,0.07390009803644321,569,Six words. Last two words. Sounds like 'above it'.
1405,0,9,41,50,1.18,0.054883922035138685,569,He's never going to stick the two-and-a-half gainer.
1405,0,9,41,50,1.18,0.054883922035138685,569,He'll float right there until we get him a chair.
1405,1,7,42,50,1.18,0.061875450936307745,569,What do you mean they've run out of Fidget Spinners?
1405,3,3,44,50,1.18,0.07390009803644321,569,Mergerball!
1405,3,3,44,50,1.18,0.07390009803644321,569,"here he comes again flying, by the seat of his pants!"
1405,3,3,44,50,1.18,0.07390009803644321,569,He's been like this ever since he was bumped from an overbooked United flight.
1405,2,5,43,50,1.18,0.06815348823929464,569,That's not what Zuckerberg meant by 'move fast and break things'.
1405,2,5,43,50,1.18,0.06815348823929464,569,Captain Sully's motivational speech really spoke to Stan.
1405,3,3,44,50,1.18,0.07390009803644321,569,Just flew in from the coast.
1405,2,5,43,50,1.18,0.06815348823929464,569,"A powerpoint presentation isn't gonna cut it, boys."
1405,1,7,42,50,1.18,0.061875450936307745,569,Cannonballs receivable!
1405,2,5,43,50,1.18,0.06815348823929464,569,"Disrupt THIS, suckers!"
1405,0,9,41,50,1.18,0.054883922035138685,569,"I didn't mean ""Disruptive"" in such a literal sense."
1405,1,7,42,50,1.18,0.061875450936307745,569,I just landed the Flying Wallendas' account.
1405,2,5,43,50,1.18,0.06815348823929464,569,He tends to explode out of his chair when you mention gov regs!
1405,2,5,43,50,1.18,0.06815348823929464,569,Jackson I must say I'm disappointed. I thought at the very least you would open with a swan dive.
1405,2,5,43,50,1.18,0.06815348823929464,569,Is this what you meant when you said 'Take a flying leap!' ?
1405,1,7,42,50,1.18,0.061875450936307745,569,Who ordered my launch?
1405,2,5,43,50,1.18,0.06815348823929464,569,Here's our CEO with the latest from United Flight 3411
1405,1,7,42,50,1.18,0.061875450936307745,569,Glad you could drop by.
1405,2,5,43,50,1.18,0.06815348823929464,569,Now that's an entrance!
1405,3,3,44,50,1.18,0.07390009803644321,569,Sorry I'm late. Mind if I just jump in?
1405,1,7,42,50,1.18,0.061875450936307745,569,This is what a pink slip looks like without a golden parachute.
1405,2,5,43,50,1.18,0.06815348823929464,569,"Seeing that there was no seat for him, Peterson decided to cannonball and hope for the best."
1405,1,7,42,50,1.18,0.061875450936307745,569,Mind if I hang around for the meeting?
1405,2,5,43,50,1.18,0.06815348823929464,569,HR would prefer a seat at the table.
1405,2,5,43,50,1.18,0.06815348823929464,569,I told you he'd find out
1405,1,7,42,50,1.18,0.061875450936307745,569,Wait--This ISN'T the secretarial pool?!
1405,1,7,42,50,1.18,0.061875450936307745,569,Let's welcome our first presenter...Doug from Reengineering.
1405,0,9,41,50,1.18,0.054883922035138685,569,"I know I said jump in more often, but...!?"
1405,3,3,44,50,1.18,0.07390009803644321,569,He always comes flying in after a hit of meth.
1405,1,7,42,50,1.18,0.061875450936307745,569,Bob! This is not the secretarial pool!
1405,1,7,42,50,1.18,0.061875450936307745,569,Doug from accounting will now demonstrate what's left in our bonus pool.
1405,3,3,44,50,1.18,0.07390009803644321,569,"Not having encountered voice-activated 3D Skyping technology before, the executives weren't sure if they were in a seance or a business meeting."
1405,0,9,41,50,1.18,0.054883922035138685,569,No jumping into the think tank.
1405,1,7,42,50,1.18,0.061875450936307745,569,Look who dropped in.
1405,2,5,43,50,1.18,0.06815348823929464,569,One giant leap for mankind. We still need that.
1405,3,3,44,50,1.18,0.07390009803644321,569,Excuse me but I have to jump on a call.
1405,1,7,42,50,1.18,0.061875450936307745,569,Don't mind me - I am just jumping in.
1405,2,5,43,50,1.18,0.06815348823929464,569,He's one of our pool employees.
1405,1,7,42,50,1.18,0.061875450936307745,569,Here's an elevating thought.
1405,2,5,43,50,1.18,0.06815348823929464,569,The new CEO really wants to make a splash.
1405,2,5,43,50,1.18,0.06815348823929464,569,Johnson is going to make a big splash to the organization.
1405,1,7,42,50,1.18,0.061875450936307745,569,"Dammit, Potter! For the last time, I'm sorry I said you were full of hot air last week!"
1405,2,5,43,50,1.18,0.06815348823929464,569,This wasn't what we had in mind when we said to hire someone who Could jump right in
1405,1,7,42,50,1.18,0.061875450936307745,569,I absolutely HATE it when he gets a good idea.
1405,2,5,43,50,1.18,0.06815348823929464,569,Incoming!
1405,2,5,43,50,1.18,0.06815348823929464,569,You're supposed to catch me!
1405,2,5,43,50,1.18,0.06815348823929464,569,I think I need to jump in to the meeting at this point.
1405,1,7,42,50,1.18,0.061875450936307745,569,The first quarter earnings report has unintended consequence.
1405,1,7,42,50,1.18,0.061875450936307745,569,It seems that our new board member will not need a chair.
1405,0,9,41,50,1.18,0.054883922035138685,569,We signed Tom Cruise!
1405,0,9,41,50,1.18,0.054883922035138685,569,Ejection seats certainly simplify board changes.
1405,0,9,41,50,1.18,0.054883922035138685,569,"Ever since ""La La Land,"" he insists on cannonballing into meetings."
1405,2,5,43,50,1.18,0.06815348823929464,569,I really need to jump in here....
1405,3,3,44,50,1.18,0.07390009803644321,569,"Gary misread today's email as, ""cannonball in Room 201"", not, ""conference call in room 201"""
1405,1,7,42,50,1.18,0.061875450936307745,569,"Sorry, I was bumped off my flight."
1405,1,7,42,50,1.18,0.061875450936307745,569,"It's a labor pool, Jim!"
1405,1,7,42,50,1.18,0.061875450936307745,569,I'll show a drop in sales!
1405,2,5,43,50,1.18,0.06815348823929464,569,He did say he'd make a splash come earnings season.
1405,2,5,43,50,1.18,0.06815348823929464,569,Ten. Definitely a ten.
1405,2,5,43,50,1.18,0.06815348823929464,569,My catapult misfired!
1405,1,7,42,50,1.18,0.061875450936307745,569,I miss Powerpoint.
1405,3,3,44,50,1.18,0.07390009803644321,569,Peters was always one to jump into a project with both feet running.
1405,2,5,43,50,1.18,0.06815348823929464,569,Does anyone second Steve’s motion?
1405,2,5,43,50,1.18,0.06815348823929464,569,We'll sell it to the airlines. Passenger Ejection Seat.
1405,0,9,41,50,1.18,0.054883922035138685,569,Hope you don't mind my dropping in like this.
1405,1,7,42,50,1.18,0.061875450936307745,569,You promised me a seat at the table!
1405,1,7,42,50,1.18,0.061875450936307745,569,"Jump right it, Robert."
1405,1,7,42,50,1.18,0.061875450936307745,569,Please remove Mr. Jacobs from the talent pool.
1405,2,5,43,50,1.18,0.06815348823929464,569,Neil has joined.
1579,3,2,42,47,1.1702127659574468,0.07645685835683208,569,My super-power is propulsive farting.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,That's it then. Cannonball passes 5-4.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Elmer floated his idea to the Board of Directors
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Somebody's all in.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Bill's knee replacement surgery had some side effects.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Cannonballing into the management pool
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,I asked Bob to jump in on our discussion regarding the lack of employee respect.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,That's his gainer; you ought to see his loser.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Shortly thereafter, the board reconsidered participating in the circus performer rehabilitation program."
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,It's the new fidget spinner.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,I hope nobody notices that my socks don't match.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Bring it on home, Sully."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,When will we stop serving espresso before these afternoon meetings?
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,It's the new Air Boardman!
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,He says he always takes the high road.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"I hope you don't feel I am talking down to you, but..."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,I left my golden parachute home.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Get with it Rick, ""outside the box"" is finished."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Launch?
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"If the board approves, next I'm going lengthwise!"
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,It looks like Tabler has had another revelation.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,"Lesson # 13 ..... ""Oftentimes advice is not meant to be applied literally""."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,J.B.'s going to jump start the meeting again.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,He's at the top of his game.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,He takes rising above the competition to a whole new level.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,The typing pool is down the hall.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,We can always count on Jack to show us the flip side of the argument.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Hologramatic Virtual Leader conference calling. Any questions?
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,An activist investor has asked to join the board.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"""Is this in ""Roberts Rules of Order""?"
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,It would be easier to finish this project if the director wasn't hovering over us.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,He made a break through.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,They're bombing our think-tank!
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Amazon texted that the chair was delivered an hour ago.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,See what happens when you don't give me that golden parachute!?
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"Again unable to ""read the room"", Chad does his cannonball to lighten the mood."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,""" I said TRUMP not JUMPa'"
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Guess his golden parachute isn't working!
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Quick. A chair!
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Let’s try to jump-start this sluggish project!
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"""We are beginning to see some evidence that these activist investors are becoming a real nuisance""."
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,You're flyered!
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,"Ah Hickman, this is not what I had in mind for an ice breaker."
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Who else is all in?
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,summer interns always try to make a big splash
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Whose bright idea was it to make this a diving board room?
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,He just won the Cannonball account
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,He does all his business on the fly.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Henry likes to start with a splash - he's new here.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Why isn't he coming down?
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,And now 'Footwear' demonstrates to the board it's latest 'Kangroo-Line' sport shoe.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Mark's been elevated to the Board.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Once again this guy is practicing one up-man-ship.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,"""Bannonball!"" Business as usual at Breitbart News"
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Don't mind me, just pretend I'm a fly on the wall."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,We should have waited tell the end of the meeting to announce raises.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"Fresh from the mailroom, Zach was determined to make a splash."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,My Kingdom for a Chair!
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Staff: another errant bombshell from the WH
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"This shows that a man can break the ""glass ceiling,too""!"
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,I think head-quarters may have forgotten something when they parachuted him in.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,The newest member of the team makes his entrance.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"That's the last time you're having Taco Bell for lunch, Frank."
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,sorry i'm late motherfuckers
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"And that, ladies and gentlemen, is how you write a winning cartoon caption."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,The Diving Board didn't anticipate having this kind of problem.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,The amazon drones are getting more and more lifelike.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Mind if I play through?
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,So let's welcome Tom from our Australian office.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,I sure hope there are no 'tapes' of this meeting...
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,It's always the quiet ones who lose it.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,That's not what I meant when I told everyone to be ready to dive right in...
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Here comes Kushner.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Here's Johnny!
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,"We said this is a budget meeting, not a bungee meeting."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Lateral thinker Metaphorical Mike dive bombed the writers' pool.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"We still cannot hear you, David!"
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,The Donald is here!
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,CONFERENCE CALLLLLLLLLL!!!!
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"John, you can levitate as long as you want, but we still don't have another chair!"
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Cannonball!
1579,3,2,42,47,1.1702127659574468,0.07645685835683208,569,Who put caffeine in the water cooler again?
1579,3,2,42,47,1.1702127659574468,0.07645685835683208,569,"I told you people, no Millenials on the board"
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,All in favor? So moved.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,When the cannon ball salesman forgot to bring his Power Point presentation ...
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Our objectives are speed and imagination.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Decaf doesn't seem to help.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,I'll take that as an abstention.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,There may be some lingering resentment.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Sorry to interrupt. It's just my 2:00 pm caffeine rush.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"Careful, Biggers. You're on a slippery slope there."
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,John is just thinking above the box again.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Here he comes, diving into the conversation again!"
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Sorry, can't help it — I got into Bitcoin at 230!"
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Please welcome our new law clerk from Barnum and Bailey LLP.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,"Our sales are hovering at an all-time high, not unlike Dave."
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Boy are my arms tired.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,I call it flubber
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Will Trump lie? I thought you said ""Will, jump high""!"
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Acrobat Reader v 1.0
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"His nickname is ""Drone"""
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"Bob, you'd make more of an impact if you jumped from the window and not the door."
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Frank decides to jump into the discussion.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,I said I was going to fly in to the board meeting
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Board Games
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Too much coffee?
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"The hover-chair project is, frankly, out of control."
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,No need to panic. Our mail room is testing new executive instant messaging service
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Oh look! Phil's replacement dropped in early.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Look's like he forgot his golden parachute.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"No, no -- I said you've gotta DIVE on in."
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,My kids say that the door is last year and I should use the vents.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Is this disruptive enough?
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Bill always likes to jump right into a problem.
1579,3,2,42,47,1.1702127659574468,0.07645685835683208,569,I'm drawing a blank on the new guy's name but give me a moment at it'll hit me.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"This round of executive musical chairs is over, Statton. Back to the floor."
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"Maybe we shouldn't call ourselves, 'the executive pool.'"
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,He's on the springboard for success!
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,If I can jump in here...
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"That's not what we meant by ""Spring an idea on us"""
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,The Russian judge gave him a 4.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Diving head first into a project just don't cut it no more!
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Where's my seat?
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,From the overall perspective....
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Mergerball!
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,He thinks this is a Spring-board Meeting.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,This just in!
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"Steve, you heard wrong, we are not bouncing each other off of our ideas."
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,About that golden parachuuuuuuuuute!
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"Taking the term, ""deep dive"" to a new level"
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,It's a new energy drink called Cannonball.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,He said Warren Buffett does this all the time
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,I don't see those projections being grounded in reality.
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,Intern season!!!
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"Well, did ask Herman to drop in at any time."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,I knew the windowless offices would work out
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Well, congratulations, Martha, you broke the glass ceiling."
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,I have an important announcement ... Cannonball!
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,"That's right, he's the CEO's son-in-law, but he went to Yale on a scholarship, and he's been overcompensating ever since."
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"Dammit Johnson, I mean jump right in to the agenda!"
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Let's jump into this, shall we?"
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,And now a report from the Australian office
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Yolo!
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,This time I'm trying to land in the smaller coffee cup.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Wiggins! Glad you could make it, pull up a . . . ."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Nice of you to drop in.
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,The para-legal has landed.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"OK, bring me up to speed."
1579,0,8,39,47,1.1702127659574468,0.055411578656325414,569,His attempt at making a big splash at these meetings seems a little desperate....
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,"Let's tell our stockholders to assume this ""brace"" position prior to our financial presentation."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Looks like our earnings estimate will come in right on target.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,we were just leaving
1579,2,4,41,47,1.1702127659574468,0.07014685887189226,569,Blue-sky thinking coming through!
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"""So then I jumped on her couch like this!"" said Tom Cruise, world's worst board member."
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,Whee!!!
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,We like to throw our new board members in at the deep end.
1579,1,6,40,47,1.1702127659574468,0.0632100658866106,569,"Don't laugh, he's new, a little wild with some fresh ideas."
1736,1,6,41,48,1.1666666666666667,0.061980703166484186,569,All the other big firms were getting trampoline flooring in THEIR conference rooms...
1736,1,6,41,48,1.1666666666666667,0.061980703166484186,569,"Anybody else take ""Jump in any time"" to mean ""Jump in any time""?"
1736,0,8,40,48,1.1666666666666667,0.05436067275445353,569,Oops; wrong door.
1736,1,6,41,48,1.1666666666666667,0.061980703166484186,569,I was told you did not have a quorum!
1736,1,6,41,48,1.1666666666666667,0.061980703166484186,569,George just flew in from LA.
1741,1,5,38,44,1.1590909090909092,0.06456212749550704,569,Sh! Nobody suspend their disbelief.
1741,0,7,37,44,1.1590909090909092,0.055778005112363215,569,Must you keep droning on?
1741,2,3,39,44,1.1590909090909092,0.07228658768525041,569,They don't call him 'the cannonball express' for nothing!
1741,1,5,38,44,1.1590909090909092,0.06456212749550704,569,Everybody in the high-risk pool!
